Loyalty Number,activity_ratio,booking_trend,recency_at_end_of_2017,total_flights_2017,distance_2017,redeem_ratio,points_per_flight,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,churn
951546,0.08333333333333333,6.0,5.0,6.0,13194.0,0.0,1884.857142857143,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,84341.0,Married,Nova,10914.2,Standard,2017,5,0
144402,0.4166666666666667,16.0,0.0,16.0,21425.0,0.0,1260.2941176470588,Canada,Ontario,Toronto,P1J 8T7,Male,College,73455.0,Single,Nova,10915.36,Standard,2017,4,0
588864,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,53433.0,Married,Nova,10926.69,Standard,2018,10,0
454985,0.4166666666666667,10.0,0.0,10.0,13746.0,0.0,1249.6363636363637,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,66423.0,Married,Nova,10934.74,Standard,2017,3,0
370539,0.6666666666666666,-0.1111111111111111,0.0,15.0,29886.0,0.06461003111720814,1867.875,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,47602.0,Married,Nova,10937.18,Standard,2013,12,0
966797,0.75,-0.38461538461538464,0.0,19.0,33940.0,0.031436905217878085,1697.0,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,47602.0,Married,Nova,10937.18,Standard,2014,3,0
595658,0.75,-0.23529411764705882,2.0,28.0,39511.0,0.03783660660052642,1362.448275862069,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,53724.0,Single,Nova,10960.94,Standard,2013,3,0
144977,0.6666666666666666,2.0,0.0,26.0,38193.0,0.013117243546106718,1414.5555555555557,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2012,10,0
300836,0.5,-0.8461538461538461,2.0,13.0,26940.0,0.023087487472625366,1924.2857142857142,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2015,8,0
408378,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2018,7,0
575089,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2018,12,0
945974,0.75,0.7,1.0,25.0,34698.0,0.0,1334.5384615384614,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2017,1,0
947906,0.5,0.07142857142857142,3.0,27.0,38577.0,0.0,1377.75,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60352.0,Married,Nova,10970.13,Standard,2016,11,0
350587,0.5,-0.14285714285714285,2.0,11.0,20617.0,0.0,1718.0833333333333,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,49588.0,Divorced,Nova,10972.07,Standard,2013,2,0
829263,0.5833333333333334,-0.08333333333333333,1.0,21.0,30323.0,0.053423031262366444,1378.3181818181818,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,49588.0,Divorced,Nova,10972.07,Standard,2014,3,0
844949,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,49588.0,Divorced,Nova,10972.07,Standard,2016,2,0
296566,0.16666666666666666,8.0,2.0,8.0,14512.0,0.03004203128229863,1612.4444444444443,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,99897.0,Married,Nova,10978.78,Standard,2017,8,1
320980,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,101297.0,Married,Nova,10979.1,Standard,2017,12,0
409156,0.5,1.75,0.0,13.0,21815.0,0.036303630363036306,1558.2142857142858,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,101297.0,Married,Nova,10979.1,Standard,2015,3,0
549444,0.8333333333333334,0.9090909090909091,0.0,30.0,41322.0,0.023062217167195025,1332.967741935484,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,64507.0,Married,Nova,10990.59,Standard,2013,11,0
633749,0.6666666666666666,-0.5714285714285714,2.0,18.0,23605.0,0.0278742692535796,1242.3684210526317,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,64507.0,Married,Nova,10990.59,Standard,2013,1,0
649961,0.6666666666666666,3.2,0.0,24.0,38939.0,0.007755521314843349,1557.56,Canada,British Columbia,Victoria,V10 6T5,Female,College,73455.0,Single,Nova,10996.71,Standard,2012,8,0
401857,0.75,-0.2,0.0,25.0,35300.0,0.030622361972748646,1357.6923076923076,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,48683.0,Married,Nova,11003.02,Standard,2017,3,0
605803,0.6666666666666666,0.7272727272727273,0.0,28.0,52001.0,0.0,1793.1379310344828,Canada,Ontario,Toronto,P2T 6G3,Male,College,73455.0,Single,Nova,11003.54,Standard,2015,6,0
359275,0.8333333333333334,0.2727272727272727,0.0,23.0,34580.0,0.0,1440.8333333333333,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,69696.0,Single,Nova,11009.13,Standard,2013,2,0
457456,0.4166666666666667,0.0,1.0,14.0,22094.0,0.021814890246662142,1472.9333333333334,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,69696.0,Single,Nova,11009.13,Standard,2013,2,0
532464,0.5,-0.18181818181818182,0.0,18.0,28998.0,0.0,1526.2105263157894,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,69696.0,Single,Nova,11009.13,Standard,2017,1,0
965254,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,53119.0,Married,Nova,3373.87,2018 Promotion,2018,3,0
161045,0.4166666666666667,-0.8461538461538461,4.0,13.0,17518.0,0.0,1251.2857142857142,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,59022.0,Married,Nova,11029.93,Standard,2014,10,1
443865,0.6666666666666666,0.18181818181818182,0.0,22.0,40178.0,0.0,1746.8695652173913,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,58083.0,Married,Nova,11030.66,Standard,2012,9,0
489394,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,64487.0,Married,Nova,11044.11,Standard,2018,7,0
675936,0.5,-0.3333333333333333,0.0,13.0,15932.0,0.04418502479131363,1138.0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,53637.0,Single,Nova,11044.43,Standard,2015,9,0
423844,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,75059.0,Divorced,Nova,11072.03,Standard,2018,12,0
205156,0.3333333333333333,0.16666666666666666,2.0,11.0,16068.0,0.0,1339.0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,50597.0,Married,Nova,11084.61,Standard,2012,11,0
653572,0.4166666666666667,0.5714285714285714,2.0,16.0,24205.0,0.025861356688424358,1423.8235294117646,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,89170.0,Single,Nova,11093.72,Standard,2013,6,0
137858,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,73455.0,Single,Nova,11095.97,Standard,2018,1,1
597532,0.4166666666666667,0.0,1.0,12.0,18729.0,0.0,1440.6923076923076,Canada,Ontario,Toronto,P1W 1K4,Male,College,73455.0,Single,Nova,11095.97,Standard,2015,12,0
600309,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,62468.0,Married,Nova,3433.82,2018 Promotion,2018,4,0
907209,0.5833333333333334,2.25,1.0,15.0,25792.0,0.0,1612.0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,64322.0,Divorced,Nova,11121.62,Standard,2015,1,0
153582,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Sudbury,M5V 1G5,Female,College,73455.0,Single,Nova,3435.65,2018 Promotion,2018,2,0
149846,0.5833333333333334,0.0,0.0,22.0,35001.0,0.03668361807896692,1521.7826086956522,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Nova,11158.13,Standard,2015,8,0
547016,0.5833333333333334,0.5714285714285714,2.0,16.0,21057.0,0.0,1238.6470588235295,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73455.0,Single,Nova,11158.13,Standard,2013,12,0
147064,0.5,0.0,0.0,20.0,31126.0,0.02120345680598837,1482.1904761904761,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,56224.0,Married,Nova,11160.08,Standard,2012,12,0
194762,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,56224.0,Married,Nova,11160.08,Standard,2012,9,0
227547,0.8333333333333334,-0.4444444444444444,0.0,26.0,40360.0,0.056564505339312704,1494.8148148148148,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,47084.0,Single,Nova,11177.75,Standard,2016,12,0
382271,0.8333333333333334,0.2727272727272727,0.0,23.0,31737.0,0.0428193332913227,1322.375,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,61997.0,Divorced,Nova,11211.59,Standard,2016,5,0
109495,0.5833333333333334,-0.5,0.0,22.0,33965.0,0.0,1476.7391304347825,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,82594.0,Married,Nova,11218.44,Standard,2014,1,0
127039,0.8333333333333334,0.07692307692307693,0.0,25.0,36415.0,0.015322934973637962,1400.576923076923,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,73455.0,Single,Nova,11274.91,Standard,2013,8,0
722120,0.5833333333333334,0.3333333333333333,1.0,19.0,36145.0,0.0,1807.25,Canada,Ontario,Trenton,K8V 4B2,Female,College,73455.0,Single,Nova,11274.91,Standard,2016,7,0
784847,0.6666666666666666,1.4,0.0,15.0,18559.0,0.0,1159.9375,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,103719.0,Married,Nova,11277.72,Standard,2015,8,0
716197,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2Z 4K1,Female,Doctor,212544.0,Married,Nova,3460.67,2018 Promotion,2018,3,0
106037,0.8333333333333334,0.9166666666666666,0.0,33.0,42046.0,0.0,1236.6470588235295,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,94980.0,Married,Nova,11281.52,Standard,2013,3,0
896685,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73455.0,Married,Nova,11293.98,Standard,2016,12,0
873169,0.75,0.9,0.0,27.0,45144.0,0.0,1612.2857142857142,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,48269.0,Married,Nova,11302.6,Standard,2017,2,0
209249,0.25,3.5,4.0,9.0,10718.0,0.0,1071.8,Canada,Quebec,Montreal,H2T 9K8,Female,Doctor,70755.0,Divorced,Nova,11315.2,Standard,2012,5,0
428903,0.6666666666666666,0.5,0.0,18.0,26202.0,0.0,1379.0526315789473,Canada,British Columbia,Victoria,V10 6T5,Male,Doctor,70755.0,Divorced,Nova,11315.2,Standard,2014,3,0
542296,0.5833333333333334,1.0,0.0,25.0,32228.0,0.017437711377951533,1239.5384615384614,Canada,Ontario,Toronto,M2M 7K8,Male,Doctor,70755.0,Divorced,Nova,11315.2,Standard,2013,2,0
961639,0.6666666666666666,0.7272727272727273,0.0,28.0,43782.0,0.0,1509.7241379310344,Canada,Alberta,Edmonton,T9G 1W3,Male,Doctor,70755.0,Divorced,Nova,11315.2,Standard,2016,1,0
868552,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,60388.0,Married,Nova,11318.09,Standard,2018,8,0
529922,0.5833333333333334,0.3333333333333333,1.0,26.0,44514.0,0.0,1648.6666666666667,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,89913.0,Married,Nova,11318.13,Standard,2016,6,0
919437,0.75,-0.13333333333333333,0.0,26.0,38065.0,0.025902380076708875,1409.8148148148148,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,62415.0,Single,Nova,11320.83,Standard,2015,4,0
142855,0.5833333333333334,0.6666666666666666,1.0,14.0,22300.0,0.028474059459217077,1486.6666666666667,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,103804.0,Married,Nova,11323.36,Standard,2016,7,0
282472,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,94040.0,Married,Nova,11365.27,Standard,2018,10,0
612995,0.5833333333333334,-0.36363636363636365,0.0,16.0,22115.0,0.07003979019714233,1300.8823529411766,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,74485.0,Married,Nova,11389.94,Standard,2015,5,0
883025,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,73455.0,Married,Nova,11413.44,Standard,2018,8,0
165550,0.75,0.6666666666666666,1.0,22.0,27713.0,0.03186115320776503,1204.9130434782608,Canada,Ontario,Toronto,M2Z 4K1,Male,Doctor,283184.0,Married,Nova,11431.73,Standard,2015,9,0
190052,0.6666666666666666,0.45454545454545453,1.0,25.0,42753.0,0.0,1644.3461538461538,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,65094.0,Married,Nova,11463.99,Standard,2013,10,0
475974,0.6666666666666666,-0.3333333333333333,0.0,18.0,30027.0,0.0,1580.3684210526317,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,65094.0,Married,Nova,11463.99,Standard,2013,8,0
355906,0.5,1.4,0.0,15.0,20579.0,0.04708454810495627,1286.1875,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,77373.0,Single,Nova,11472.24,Standard,2013,2,0
563076,0.5833333333333334,0.75,0.0,20.0,27051.0,0.0,1288.142857142857,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,80596.0,Married,Nova,11473.48,Standard,2016,5,0
894478,0.75,-0.3125,2.0,25.0,31072.0,0.011231615872300711,1195.076923076923,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,80596.0,Married,Nova,11473.48,Standard,2013,12,0
787875,0.75,1.1111111111111112,1.0,26.0,47093.0,0.0,1744.1851851851852,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73455.0,Married,Nova,11490.34,Standard,2013,6,0
828643,0.4166666666666667,1.25,2.0,11.0,20770.0,0.0,1730.8333333333333,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,73455.0,Married,Nova,11490.34,Standard,2017,4,0
423686,0.75,-0.23076923076923078,0.0,21.0,26774.0,0.015873015873015872,1217.0,Canada,Ontario,Kingston,M9K 2P4,Female,College,73455.0,Married,Nova,11510.36,Standard,2017,3,0
265975,0.75,0.0,0.0,18.0,29673.0,0.010480555368335916,1561.7368421052631,Canada,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,52256.0,Married,Nova,11513.36,Standard,2012,11,0
545889,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,69119.0,Divorced,Nova,11516.41,Standard,2018,12,0
952077,0.5833333333333334,0.6666666666666666,0.0,22.0,27037.0,0.0,1175.5217391304348,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,73455.0,Single,Nova,11537.51,Standard,2013,2,0
587867,0.75,-0.2,0.0,25.0,31839.0,0.014541457286432162,1224.576923076923,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,79208.0,Married,Nova,11565.69,Standard,2018,5,0
862097,0.5833333333333334,-0.6666666666666666,1.0,18.0,27902.0,0.0,1468.5263157894738,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Nova,11572.1,Standard,2018,12,0
683487,0.5833333333333334,0.7142857142857143,0.0,17.0,28530.0,0.023693526339770777,1585.0,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,65489.0,Married,Nova,11606.85,Standard,2012,4,0
524586,0.16666666666666666,7.0,0.0,7.0,11993.0,0.0,1499.125,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,62276.0,Married,Nova,11610.25,Standard,2017,8,0
632097,0.8333333333333334,-0.23076923076923078,0.0,21.0,38050.0,0.0,1729.5454545454545,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,62276.0,Married,Nova,11610.25,Standard,2016,11,0
105335,0.5833333333333334,-0.625,3.0,20.0,39905.0,0.012554503082243271,1900.2380952380952,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,53065.0,Single,Nova,11611.95,Standard,2014,10,0
681961,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,53065.0,Single,Nova,11611.95,Standard,2015,2,0
306676,0.8333333333333334,0.2857142857142857,1.0,30.0,50103.0,0.00916094523391346,1616.225806451613,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,89185.0,Married,Nova,11619.92,Standard,2013,7,0
130217,0.08333333333333333,-0.5,10.0,1.0,527.0,0.0,263.5,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Single,Nova,11624.82,Standard,2016,8,0
263267,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2Y 2W2,Male,College,73455.0,Single,Nova,11624.82,Standard,2018,11,0
255425,0.5833333333333334,0.42857142857142855,0.0,15.0,18817.0,0.0,1176.0625,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,103494.0,Married,Nova,11628.73,Standard,2014,1,0
286942,0.16666666666666666,3.0,1.0,3.0,4086.0,0.0,1021.5,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,76899.0,Married,Nova,11638.67,Standard,2017,9,0
249693,0.5833333333333334,-0.21428571428571427,1.0,23.0,35284.0,0.0,1470.1666666666667,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,71630.0,Married,Nova,11638.9,Standard,2012,6,0
849298,0.6666666666666666,-0.15384615384615385,0.0,22.0,32672.0,0.0,1420.5217391304348,Canada,New Brunswick,Moncton,E1A 2A7,Female,High School or Below,71630.0,Married,Nova,11638.9,Standard,2014,10,0
978712,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,71630.0,Married,Nova,11638.9,Standard,2018,10,0
642976,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,53620.0,Single,Nova,3491.26,2018 Promotion,2018,2,0
335964,0.5833333333333334,-0.6666666666666666,2.0,18.0,30111.0,0.032412327311370885,1584.7894736842106,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,47643.0,Divorced,Nova,11660.57,Standard,2014,1,0
755759,0.3333333333333333,3.0,0.0,8.0,13844.0,0.08768508486818347,1538.2222222222222,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,47643.0,Divorced,Nova,11660.57,Standard,2016,5,0
681887,0.75,-0.0625,0.0,29.0,33918.0,0.013325864559686311,1130.6,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,73455.0,Married,Nova,11663.99,Standard,2012,9,0
678858,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,94089.0,Married,Nova,11665.1,Standard,2016,4,0
409741,0.8333333333333334,0.8888888888888888,0.0,24.0,32851.0,0.0,1314.04,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,83810.0,Divorced,Nova,11681.37,Standard,2013,10,0
505167,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,83810.0,Divorced,Nova,11681.37,Standard,2018,9,0
217772,0.08333333333333333,3.0,1.0,3.0,6210.0,0.07889228787634842,1552.5,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,61578.0,Divorced,Nova,11692.01,Standard,2017,9,0
261715,0.4166666666666667,-0.2222222222222222,0.0,14.0,29104.0,0.017110462119910668,1940.2666666666667,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,55641.0,Married,Nova,11701.07,Standard,2015,3,0
600563,0.5833333333333334,-0.16666666666666666,3.0,20.0,28812.0,0.0,1372.0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Doctor,187495.0,Married,Nova,11714.78,Standard,2015,11,0
487605,0.5,0.6666666666666666,0.0,22.0,22100.0,0.021446993348717254,960.8695652173913,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,61589.0,Married,Nova,11726.19,Standard,2012,6,0
106592,0.75,0.0,0.0,34.0,52561.0,0.0,1501.7428571428572,Canada,Alberta,Banff,T4V 1D4,Male,Doctor,298661.0,Married,Nova,11727.78,Standard,2016,6,0
525548,0.5,0.5,0.0,13.0,20097.0,0.0,1435.5,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,74830.0,Married,Nova,11747.65,Standard,2015,12,0
138653,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,52985.0,Married,Nova,11763.94,Standard,2018,9,0
642401,0.4166666666666667,13.0,0.0,13.0,16684.0,0.07030266706622715,1191.7142857142858,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,97776.0,Married,Nova,11785.04,Standard,2017,7,1
111034,0.5,0.3333333333333333,1.0,19.0,34014.0,0.01640452741437601,1700.7,Canada,Ontario,Toronto,M1R 4K3,Female,Master,118863.0,Divorced,Nova,11790.5,Standard,2014,3,0
629394,0.25,7.0,0.0,7.0,11014.0,0.0,1376.75,Canada,Ontario,Ottawa,K1F 2R2,Male,Master,118863.0,Divorced,Nova,11790.5,Standard,2017,9,0
937922,0.6666666666666666,0.6666666666666666,0.0,22.0,22805.0,0.015434534771551347,991.5217391304348,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,55479.0,Married,Nova,11793.13,Standard,2016,4,0
674805,0.8333333333333334,0.15384615384615385,0.0,26.0,36094.0,0.025017315417647873,1336.8148148148148,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,95423.0,Married,Nova,11820.11,Standard,2014,6,0
740577,0.4166666666666667,-0.5454545454545454,3.0,14.0,21841.0,0.014604889662118854,1456.0666666666666,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95423.0,Married,Nova,11820.11,Standard,2012,11,0
481191,0.25,1.5,3.0,5.0,7632.0,0.0,1272.0,Canada,Quebec,Montreal,H4G 3T4,Male,College,73455.0,Single,Nova,11834.73,Standard,2017,5,0
191537,0.6666666666666666,1.2857142857142858,0.0,21.0,23611.0,0.056708453328815855,1073.2272727272727,Canada,British Columbia,Victoria,V10 6T5,Male,College,73455.0,Married,Nova,11885.97,Standard,2013,8,0
609174,0.5,1.3333333333333333,1.0,18.0,37077.0,0.015480878148767464,1951.421052631579,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,49894.0,Married,Nova,11923.75,Standard,2015,11,0
261077,0.8333333333333334,1.4444444444444444,0.0,29.0,39947.0,0.05341944527886252,1331.5666666666666,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,52406.0,Single,Nova,11925.72,Standard,2012,11,0
671309,0.08333333333333333,-0.5,11.0,1.0,671.0,0.0,335.5,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,68665.0,Divorced,Nova,11926.75,Standard,2016,5,0
579883,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,56610.0,Married,Nova,11944.4,Standard,2018,6,0
523194,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,92259.0,Married,Nova,3644.83,2018 Promotion,2018,2,1
627568,0.25,-0.875,7.0,7.0,10174.0,0.0,1271.75,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,78881.0,Divorced,Nova,11971.98,Standard,2013,1,0
920068,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2T 9K8,Female,College,73455.0,Single,Nova,11972.78,Standard,2015,9,0
463146,0.16666666666666666,8.0,2.0,8.0,12922.0,0.0,1435.7777777777778,Canada,British Columbia,Whistler,V6T 1Y8,Female,Master,106899.0,Married,Nova,11981.98,Standard,2017,5,1
792361,0.16666666666666666,8.0,0.0,8.0,11280.0,0.0,1253.3333333333333,Canada,Quebec,Montreal,H2Y 4R4,Female,Master,106899.0,Married,Nova,11981.98,Standard,2017,8,0
823208,0.5833333333333334,0.7142857142857143,0.0,17.0,24732.0,0.01770913354627421,1374.0,Canada,Quebec,Montreal,H2T 9K8,Female,Master,106899.0,Married,Nova,11981.98,Standard,2016,6,0
467175,0.5833333333333334,0.3333333333333333,0.0,26.0,28443.0,0.013043172549571087,1053.4444444444443,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,63368.0,Married,Nova,11982.42,Standard,2017,2,0
835377,0.16666666666666666,7.0,0.0,7.0,12907.0,0.0,1613.375,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,95979.0,Married,Nova,11986.59,Standard,2017,10,0
110211,0.6666666666666666,1.5,0.0,26.0,38248.0,0.0,1416.5925925925926,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,64417.0,Single,Nova,12036.62,Standard,2017,4,0
124056,0.5833333333333334,-0.36363636363636365,1.0,16.0,24255.0,0.021685356200527705,1426.764705882353,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,64417.0,Single,Nova,12036.62,Standard,2016,11,0
904992,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,71883.0,Married,Nova,3653.7,2018 Promotion,2018,4,0
369035,0.6666666666666666,0.6,0.0,24.0,35672.0,0.025565553780169878,1426.88,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,64417.0,Single,Nova,12036.62,Standard,2015,3,0
619826,0.5,-0.46153846153846156,2.0,18.0,27109.0,0.01549243821468093,1426.7894736842106,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,64417.0,Single,Nova,12036.62,Standard,2013,10,0
683470,0.8333333333333334,-0.1111111111111111,0.0,32.0,52850.0,0.008571266390418346,1601.5151515151515,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,63609.0,Married,Nova,12047.78,Standard,2014,2,0
